CharlieID,PassengerID,Balance,TransactionID,CardNumber,CVV,ExpirationDate
7969204724,1279,36,619,,844,7/22/23
1809736366,1280,862,644,,625,11/20/22
5637606684,1281,992,919,,582,8/11/30
6547228207,1282,724,311,,642,2/7/28
6908939936,1283,748,288,,104,8/13/29
1433525496,1284,819,352,,891,9/21/28
2190217156,1285,362,810,5.04838E+15,286,11/12/22
9653110551,1286,386,310,,420,9/17/21
987995553,1287,325,165,,244,10/24/23
221774599,1288,123,595,,770,12/15/24
7744900049,1289,228,550,5.04837E+15,274,11/30/23
8810589149,1290,8,256,,582,12/6/24
8520262694,1291,132,259,5.04838E+15,109,7/21/24
6238497742,1292,254,304,,347,5/16/23
236090984,1293,200,891,,766,2/14/29
7135433491,1294,141,823,,644,12/1/27
2366542771,1295,187,762,,256,6/30/21
2164034112,1296,897,176,,687,11/3/23
8285581993,1297,180,603,,539,9/2/26
5059346919,1298,212,207,5.04837E+15,253,4/6/30
8912263900,1299,171,233,5.10876E+15,990,12/10/23
9346792566,1300,911,667,,464,10/7/30
4018092571,1301,740,657,5.10875E+15,637,4/12/26
2044722763,1302,919,396,,836,9/24/28
6107636153,1303,121,952,5.04838E+15,365,2/19/27
4940459470,1304,243,212,5.10875E+15,616,3/28/21
902022571,1305,397,793,,835,2/4/25
9920302694,1306,451,186,,618,4/29/29
6260431287,1307,324,249,,583,6/18/30
5925336402,1308,438,820,5.10876E+15,803,3/19/24
4134916747,1309,754,235,,423,12/27/30
8450522161,1310,262,484,,873,7/27/26
722750226,1311,643,346,5.10875E+15,207,10/19/23
6804764188,1312,906,735,,735,6/2/26
7557030125,1313,331,380,,411,9/26/30
2708125966,1314,717,128,,960,9/24/22
415937655,1315,896,461,,496,1/2/26
9980946148,1316,15,113,5.04838E+15,831,7/17/21
5817958325,1317,982,357,,119,6/17/21
3420426828,1318,922,302,,170,9/22/24
7440049004,1319,422,372,,218,11/22/22
5195727848,1320,698,661,5.10875E+15,429,10/12/22
8784598670,1321,568,298,,742,12/11/25
2004378735,1322,136,262,,865,1/23/28
6453429861,1323,915,402,5.04837E+15,235,4/5/25
1476566348,1324,255,410,,436,4/30/23
2807930115,1325,861,605,,960,6/7/27
9353536952,1326,823,980,,436,12/30/25
9513765857,1327,532,650,5.04838E+15,568,10/9/29
3597908276,1328,205,137,5.10875E+15,636,2/18/27
3643763557,1329,272,126,5.10875E+15,231,8/3/23
6578423532,1330,803,482,5.10875E+15,582,10/6/24
7472267449,1331,453,547,,624,5/29/26
3649334178,1332,757,868,5.10876E+15,262,3/31/25
6580719869,1333,239,195,,261,9/10/24
3765135704,1334,25,227,5.10876E+15,146,9/30/26
4713855103,1335,383,500,,365,4/14/30
8768797087,1336,793,588,,300,4/21/27
8596231056,1337,567,255,,157,3/18/21
8321975062,1338,455,907,5.10875E+15,754,12/25/27
5144901786,1339,560,717,5.04838E+15,610,9/4/21
6116521509,1340,408,787,,529,12/14/30
2894105193,1341,912,376,,950,4/19/21
4019628521,1342,955,575,,470,7/14/25
7576847948,1343,770,595,5.10875E+15,931,2/3/29
9286774443,1344,809,892,,578,7/9/26
7177014837,1345,101,678,5.04837E+15,410,3/31/21
5836236518,1346,967,747,,601,9/30/30
9501036200,1347,678,190,,539,8/9/25
3343525502,1348,298,752,,431,6/24/23
1000391213,1349,185,330,,818,11/14/21
117894206,1350,828,829,,489,8/14/23
3968559479,1351,26,257,,323,12/13/27
7345862194,1352,7,715,5.04838E+15,652,1/11/21
2804450503,1353,123,440,,145,1/3/29
148073662,1354,404,305,,174,8/12/22
5101013714,1355,613,674,,992,2/10/24
2057132129,1356,17,863,5.04837E+15,737,12/6/25
9165985486,1357,972,655,,363,12/20/26
374012466,1358,384,352,,234,9/8/28
5165129144,1359,230,686,,766,2/25/22
1186703997,1360,609,214,,710,9/26/23
9638143320,1361,426,549,5.10875E+15,179,6/4/23
7256078307,1362,520,674,5.04838E+15,811,7/15/28
7530890786,1363,498,696,5.04837E+15,459,1/28/23
4014608360,1364,656,322,,224,1/4/26
2807246745,1365,220,943,5.10875E+15,358,7/12/27
3734230616,1366,659,970,,882,4/18/22
1495917029,1367,38,625,5.10875E+15,549,2/17/23
4954659000,1368,188,661,5.04838E+15,107,2/9/22
7378012947,1369,925,629,5.10875E+15,154,8/12/25
4419880678,1370,749,249,,775,6/29/23
4480520538,1371,823,523,,279,9/23/30
1391107209,1372,678,616,,854,10/26/29
5128197913,1373,890,501,5.04838E+15,665,3/17/25
5205757795,1374,125,941,,160,4/18/25
1104742861,1375,22,208,,935,8/21/26
2112217186,1376,558,461,,862,8/22/24
3566366846,1377,694,747,,118,12/11/29
8383035772,1378,213,429,,771,1/10/28
7739902772,1379,433,429,,263,4/17/25
5422227034,1380,701,996,,882,9/22/29
7393219220,1381,551,453,,535,10/2/22
5222366502,1382,254,970,5.04837E+15,680,4/13/23
7979457552,1383,699,168,,941,7/14/27
130022799,1384,440,220,,712,9/13/29
7122422992,1385,775,126,,466,2/12/30
9745380229,1386,245,149,5.04838E+15,922,12/28/26
1689041722,1387,415,201,,138,8/10/30
3508256502,1388,423,241,,165,11/29/29
1090804784,1389,609,359,,120,3/20/21
4338297409,1390,896,787,5.10875E+15,282,6/8/24
8652899762,1391,320,822,,126,4/7/21
7137396933,1392,58,978,,611,11/27/29
8543222338,1393,191,119,5.10876E+15,592,10/28/21
8747089245,1394,665,685,,666,3/25/26
5514862488,1395,204,343,5.04838E+15,317,10/9/29
7927511408,1396,313,385,,704,10/17/29
2747524698,1397,214,836,,537,6/19/28
7834713361,1398,446,135,,930,1/29/28
7846747398,1399,469,114,,779,6/21/24
6548565304,1400,768,493,,367,7/18/24
9636268924,1401,182,525,,430,8/21/24
7054119681,1402,242,599,,740,11/25/25
886870739,1403,978,579,,879,2/17/21
3699234509,1404,979,287,,381,1/21/28
9899140937,1405,670,126,,707,9/11/25
1927656907,1406,286,576,,180,4/16/21
4159659470,1407,824,863,5.10876E+15,945,8/1/25
3048898204,1408,224,918,,110,3/4/25
4996270152,1409,118,414,,607,11/26/24
3402390868,1410,679,267,,343,12/4/27
1596938420,1411,83,240,5.04838E+15,619,2/15/24
627334393,1412,469,851,,520,5/30/26
3260095438,1413,613,450,5.10875E+15,565,10/30/30
8147221517,1414,300,871,,596,7/25/21
1745162313,1415,958,481,,403,12/5/23
9054471093,1416,556,329,,740,3/17/21
6034689651,1417,747,326,,137,7/16/25
3351011571,1418,191,468,,933,2/26/25
2481900855,1419,914,862,,550,11/23/24
3937566236,1420,547,301,,287,4/29/23
1949147932,1421,410,636,5.10875E+15,761,2/8/22
348939868,1422,692,757,,243,11/23/26
6843569269,1423,454,976,5.10875E+15,695,11/16/22
8237686632,1424,331,827,,909,5/11/28
3499869675,1425,365,317,,997,5/19/29
5283554600,1426,656,777,5.10876E+15,122,10/9/21
5025306574,1427,705,195,,519,11/28/26
4972490640,1428,348,251,,169,2/25/29
4298035891,1429,431,332,,650,4/28/30
8259334712,1430,116,663,,139,12/23/28
2360902954,1431,76,836,,141,6/13/23
6628993892,1432,389,404,5.10876E+15,657,1/15/26
8246508709,1433,352,523,,898,12/10/30
9445207742,1434,599,944,,731,4/26/24
9410672228,1435,182,662,,884,11/12/21
2864516071,1436,554,955,,557,6/5/30
5583850833,1437,750,875,,836,12/19/23
6252487317,1438,552,194,,879,11/19/27
7385474500,1439,384,450,,456,3/3/28
7917939405,1440,526,922,,543,7/29/24
9048475600,1441,825,941,,270,6/25/28
9054725605,1442,636,431,5.04837E+15,833,6/9/23
4792553229,1443,504,230,,590,3/25/28
6762542166,1444,358,690,,595,4/11/24
9296587352,1445,979,406,,262,7/17/26
4711472878,1446,23,402,,524,10/5/28
496249908,1447,865,653,5.04838E+15,457,11/4/27
5105799143,1448,362,269,,653,10/10/22
2139022254,1449,526,185,5.04837E+15,487,9/28/28
56006217,1450,406,643,5.10876E+15,740,3/7/30
8815374620,1451,751,477,,166,5/17/21
1287998917,1452,350,900,,434,2/16/30
3616111803,1453,861,161,,300,12/6/29
5280108952,1454,733,407,,555,7/20/29
4175368140,1455,961,450,,599,10/15/29
31710271,1456,834,191,,837,1/16/22
9707005866,1457,181,778,5.10875E+15,830,6/12/29
7122948722,1458,260,119,,853,10/26/24
3965918885,1459,329,407,,141,9/7/23
1221358901,1460,470,558,,294,8/31/21
7813580516,1461,961,777,,656,5/18/29
8022698644,1462,114,443,,518,12/13/24
8972833746,1463,771,539,5.10876E+15,322,3/29/24
7237063839,1464,565,414,5.04838E+15,803,11/29/30
925969540,1465,602,195,,661,10/31/21
5217074760,1466,0,986,,544,10/3/27
9306863004,1467,327,427,5.04838E+15,231,7/14/29
7096427740,1468,570,259,,106,7/15/21
7122448134,1469,441,290,,443,4/11/29
8441595127,1470,30,206,,556,1/30/26
3162798361,1471,179,201,,838,8/9/21
462308820,1472,933,650,5.10876E+15,403,2/1/23
6692193486,1473,208,551,,701,5/20/25
295824174,1474,72,756,,319,4/30/23
393548627,1475,738,507,,744,7/24/24
9257004651,1476,934,580,5.10875E+15,178,9/24/30
1914568060,1477,318,285,,925,12/9/30
5311694033,1478,463,104,,244,5/25/25
922077711,1479,117,372,5.10875E+15,506,3/29/26
2036531490,1480,404,245,,451,1/22/24
670308609,1481,724,944,,513,3/20/26
6363004829,1482,730,991,,506,3/29/27
4589043238,1483,686,690,,865,12/22/24
338647295,1484,871,483,5.10875E+15,733,9/25/28
4649798507,1485,219,634,5.04838E+15,458,6/18/22
5183869111,1486,857,509,,180,10/28/22
59187646,1487,400,578,,718,6/12/22
9138455072,1488,540,736,,208,5/12/25
6605370678,1489,822,940,,155,7/1/25
90314875,1490,918,442,,859,10/8/29
2359916769,1491,480,926,5.10876E+15,127,3/27/30
6642691768,1492,295,740,5.04837E+15,217,3/25/28
145814076,1493,483,240,,810,11/10/28
4726631977,1494,789,334,,500,9/29/24
2751342620,1495,773,193,,842,8/14/21
2248498179,1496,724,744,5.10875E+15,838,9/2/25
5800400539,1497,431,894,5.04838E+15,448,9/2/26
1616907274,1498,561,857,,549,3/28/24
6106482713,1499,951,207,,523,1/31/28
2378943105,1500,159,159,,355,2/24/29
6873222119,1501,696,754,5.04838E+15,752,2/24/29
4766862244,1502,922,227,,309,3/17/27
9505059590,1503,378,186,5.04837E+15,850,11/5/24
4361283079,1504,407,982,,150,8/17/21
4515154222,1505,959,730,5.10875E+15,284,1/13/29
34657991,1506,701,873,,807,1/9/24
5873017115,1507,613,214,,201,4/16/27
121384616,1508,817,418,,275,7/28/21
4738751042,1509,236,887,,270,12/29/30
8235481855,1510,162,827,,344,5/6/28
879235969,1511,941,534,,879,8/23/29
483399221,1512,805,870,5.10876E+15,904,9/16/28
7422364955,1513,997,789,,737,2/28/22
5323484896,1514,315,594,,795,11/1/23
32177291,1515,58,718,5.04838E+15,153,9/28/24
4287562690,1516,274,429,,750,7/20/30
2736695844,1517,491,304,5.04838E+15,379,5/1/21
8850308698,1518,765,903,,928,12/7/27
4514801011,1519,184,558,5.04837E+15,124,3/20/21
8851306249,1520,755,750,5.10876E+15,723,7/21/26
9210400852,1521,557,767,5.04837E+15,926,11/23/27
6736520711,1522,10,436,,405,6/20/21
4618220287,1523,343,882,,658,1/11/22
5183159432,1524,629,830,,340,4/19/27
1601084811,1525,355,302,5.04838E+15,961,12/19/30
6063298673,1526,108,473,,395,1/1/25
6787797974,1527,725,718,5.10876E+15,854,5/2/29
7598353743,1528,693,782,5.04837E+15,172,6/30/21
9317633358,1529,458,758,5.10875E+15,966,2/8/22
19242433,1530,231,593,,942,11/15/27
2087365695,1531,806,868,,284,4/10/21
5496263662,1532,370,656,,769,11/10/24
6488881027,1533,528,698,5.10875E+15,651,11/13/28
5251233744,1534,487,664,,474,8/20/23
274994569,1535,211,887,,108,2/13/27
7659092936,1536,548,125,5.10876E+15,125,11/13/28
933937784,1537,68,411,,924,6/5/21
4011668559,1538,949,964,,988,12/12/28
7275871998,1539,181,189,5.10876E+15,830,4/1/24
750818476,1540,754,703,,384,10/25/25
7367760785,1541,337,970,,961,6/9/29
88245772,1542,682,644,,808,5/14/23
3707073327,1543,214,194,,780,3/13/22
8707303084,1544,749,517,5.04837E+15,524,8/25/28
8834293401,1545,856,854,,186,5/27/21
6219885260,1546,411,474,,239,3/5/21
3683804270,1547,899,426,,182,5/30/25
5940245927,1548,194,502,,376,10/21/22
8313282592,1549,915,688,,711,5/20/21
494768312,1550,163,553,,481,10/17/29
9922313642,1551,912,241,,125,2/16/29
2907837524,1552,896,762,,759,7/12/21
3131714239,1553,336,223,5.04838E+15,309,9/14/28
1772271535,1554,979,587,,529,8/22/24
5769560916,1555,513,485,,941,4/7/29
4819372459,1556,366,871,,274,12/25/28
4292295069,1557,628,625,,757,12/25/26
1741061474,1558,517,525,,906,11/27/30
436555212,1559,400,150,,153,12/12/27
4427115896,1560,279,609,,419,8/30/26
1972757385,1561,102,827,,387,2/21/29
4990022009,1562,866,581,,709,5/30/29
3584152224,1563,259,786,5.04838E+15,253,3/20/22
786235683,1564,85,177,,296,12/23/25
8296373076,1565,864,926,,444,11/13/21
4309139817,1566,761,914,5.04837E+15,669,5/8/22
3654140602,1567,2,190,5.04837E+15,143,12/11/24
2345083239,1568,295,162,,635,2/19/29
1248454197,1569,388,192,,394,11/25/21
9279451006,1570,121,995,,182,3/11/27
9975490220,1571,53,295,,357,2/1/30
3425705172,1572,608,502,,225,6/7/26
3857087153,1573,208,493,,759,10/18/29
1181990432,1574,67,199,,737,3/7/29
3798711402,1575,154,207,,582,10/16/27
7096936785,1576,439,239,,941,1/16/25
9257491366,1577,472,639,,809,12/8/23
4614041477,1578,580,523,5.10875E+15,147,11/13/28
6768559141,1579,740,575,,102,11/26/21
1789344409,1580,468,816,,702,5/30/26
3178028455,1581,34,437,,526,5/8/25
8998227320,1582,125,544,,834,7/25/25
6634361924,1583,51,559,5.04837E+15,963,9/20/23
4728295761,1584,927,707,,738,6/8/26
9437349037,1585,506,810,,688,11/10/21
5944128755,1586,275,343,,139,8/21/23
1816457396,1587,12,251,,259,11/21/26
3516379480,1588,832,540,5.04837E+15,591,6/24/24
8481709166,1589,791,939,,545,7/27/26
8391229866,1590,833,856,,234,3/22/26
5953071930,1591,105,786,,409,12/24/30
9457840747,1592,377,611,5.04837E+15,705,5/17/28
5009635402,1593,714,306,,861,10/4/28
2426282177,1594,302,141,,715,5/16/22
6053116548,1595,139,474,,492,11/13/25
2204269697,1596,185,394,,843,7/4/23
6462654406,1597,981,868,,252,10/17/26
6860529415,1598,325,508,,825,3/16/24
6537564328,1599,435,831,,214,6/25/21
3213791067,1600,953,508,5.04838E+15,710,4/21/29
2336990679,1601,704,796,,761,1/10/23
8803998470,1602,578,901,,816,5/15/23
3151425577,1603,140,964,,110,10/30/25
3512293832,1604,643,599,,289,6/28/30
2268404455,1605,946,545,,740,6/8/24
9001770975,1606,593,581,5.04838E+15,820,12/16/28
4863006438,1607,455,487,5.10875E+15,495,8/28/26
4991149142,1608,208,995,5.04837E+15,264,6/6/25
3886053849,1609,975,831,,607,7/14/23
9767468870,1610,711,566,,110,5/24/28
338310193,1611,988,734,,375,6/10/25
7694332441,1612,564,496,,223,6/15/25
5063697097,1613,403,104,,566,10/8/29
4978997925,1614,442,309,,723,10/24/29
6183086495,1615,172,807,,831,10/9/23
1000168115,1616,313,627,5.10875E+15,517,2/2/29
8838045437,1617,415,374,,297,8/7/24
1194986498,1618,746,791,,676,8/15/22
3903057517,1619,738,583,5.04838E+15,646,3/10/22
4117260081,1620,57,287,,224,2/8/25
8465189234,1621,391,326,,405,8/12/24
5251845308,1622,924,748,,310,7/24/27
344663078,1623,821,700,5.04838E+15,877,4/20/25
2086316925,1624,381,114,,264,1/9/23
1879460912,1625,996,812,,651,7/4/23
3729129724,1626,446,640,5.10875E+15,155,12/22/24
6953294620,1627,421,649,,458,11/16/25
9588627575,1628,655,631,,962,12/2/23
4735909397,1629,94,343,,204,11/22/23
7258566112,1630,703,524,,124,6/23/28
3182976192,1631,691,758,,642,11/23/30
89195248,1632,93,640,,957,8/8/26
7137339697,1633,315,960,,564,8/28/23
4848835127,1634,125,265,,192,2/21/21
9578125011,1635,5,834,,621,7/13/27
9630573040,1636,438,191,,243,11/3/28
8617835303,1637,886,973,5.10875E+15,896,11/4/23
4895610179,1638,913,631,5.10875E+15,521,4/20/23
3891554710,1639,417,866,,629,2/12/26
5042523715,1640,995,923,,859,3/26/29
838780563,1641,812,836,5.10875E+15,405,8/14/28
6090331643,1642,176,648,5.10876E+15,193,7/2/30
8761499722,1643,391,857,5.04837E+15,982,10/28/29
9252862331,1644,876,147,,882,7/25/28
398004161,1645,732,132,,926,6/19/25
7423047805,1646,100,281,,280,4/2/25
1841894621,1647,897,576,,980,11/12/24
8617873590,1648,767,948,,161,10/22/28
2347186639,1649,689,376,,704,10/6/25
7120436813,1650,35,403,,620,12/13/27
6880042279,1651,815,251,,777,1/31/29
1005215286,1652,156,311,5.10876E+15,614,1/14/26
3334323099,1653,362,496,5.04837E+15,305,9/1/25
5482069680,1654,512,278,5.10875E+15,705,4/29/26
7358210573,1655,583,944,,238,11/29/22
1381051936,1656,912,695,,973,6/24/29
4114333444,1657,656,237,,648,12/30/21
1113554762,1658,272,478,5.10876E+15,396,3/11/28
5596661643,1659,700,679,,851,4/8/27
8560096310,1660,199,789,5.10876E+15,120,8/15/22
5940717411,1661,639,891,,536,5/8/29
647167611,1662,643,328,5.10876E+15,181,4/25/22
7781946588,1663,614,705,,510,12/10/23
966132289,1664,270,460,5.04838E+15,261,4/5/23
2350666778,1665,707,911,,543,10/1/29
9208672530,1666,349,985,,741,9/8/23
817068384,1667,627,694,5.04837E+15,140,10/13/21
956394922,1668,580,251,,862,4/18/28
6047749658,1669,820,702,,692,8/18/21
307768317,1670,994,871,,111,7/4/26
8592255228,1671,363,881,,127,9/21/24
4942318203,1672,581,905,5.04837E+15,560,3/24/25
6119496017,1673,616,202,,514,3/1/24
6429706192,1674,619,266,5.10875E+15,974,5/20/23
9550196372,1675,143,646,,161,6/13/26
9657869803,1676,112,150,5.10875E+15,144,4/14/26
8907221774,1677,954,467,,794,11/6/26
7867993134,1678,875,516,,373,6/12/24
7064387255,1679,839,990,5.10875E+15,396,7/11/25
7573724411,1680,515,112,,740,2/16/26
4849147992,1681,251,765,,415,5/29/25
9643766225,1682,302,980,,211,12/25/22
478571623,1683,931,372,5.04838E+15,437,6/5/28
5808350395,1684,285,777,,996,7/6/27
2773445228,1685,582,956,5.04837E+15,729,11/13/25
3947772882,1686,941,557,,545,2/20/29
2540488706,1687,736,727,5.04838E+15,897,1/5/28
2940380376,1688,624,740,,498,9/15/24
7460160598,1689,695,782,5.04838E+15,805,8/20/23
4612597664,1690,90,373,,793,12/2/29
1069769983,1691,794,407,,309,10/5/27
9423599281,1692,24,592,,238,7/8/26
4142554743,1693,120,364,,946,12/24/23
8554583477,1694,653,960,5.10876E+15,368,7/16/23
3993295609,1695,852,676,,854,4/14/28
6577472041,1696,32,294,,332,12/17/24
124526241,1697,589,729,,869,10/5/23
2017636967,1698,663,440,,976,8/1/28
1587902036,1699,202,204,5.04838E+15,780,8/11/26
5059677087,1700,718,914,5.10875E+15,915,7/15/22
3397319,1701,412,343,,734,10/4/27
9475853510,1702,267,662,,220,2/26/28
3761528612,1703,364,551,5.10876E+15,423,5/30/24
225604523,1704,285,175,,797,10/16/24
9128882814,1705,176,595,5.04837E+15,994,5/9/30
4983397981,1706,936,526,,784,5/21/24
8648047536,1707,887,420,5.04837E+15,128,1/7/21
7323667550,1708,664,209,,222,8/3/27
5515249100,1709,474,699,5.04838E+15,284,7/23/29
3294469012,1710,137,141,,244,6/17/28
5147841350,1711,399,905,,851,6/30/29
6784025601,1712,22,733,5.04837E+15,191,9/8/27
4169883918,1713,457,102,,630,10/5/29
9659566867,1714,905,310,,591,9/9/21
2554871833,1715,311,903,,305,11/5/25
5967866078,1716,797,837,5.10875E+15,561,8/25/30
1368214282,1717,149,674,,869,2/25/24
186082274,1718,462,557,,354,9/15/30
3236567597,1719,383,929,5.04837E+15,827,11/24/28
2998075169,1720,324,488,5.10875E+15,850,12/11/29
8571546789,1721,244,148,,839,9/7/22
1977768261,1722,188,347,,912,4/27/30
3790815802,1723,465,317,,798,1/10/30
6567085622,1724,429,717,5.10875E+15,821,3/7/22
3426641747,1725,582,698,,694,3/1/26
529108747,1726,797,552,,821,7/22/29
1321312652,1727,916,215,,824,2/2/27
839100876,1728,488,802,,603,7/6/22
5056320803,1729,377,404,,878,11/17/30
4044997160,1730,680,373,5.10875E+15,695,3/21/21
5760830961,1731,517,146,,665,7/22/24
6188332796,1732,192,794,,424,4/12/29
7246255672,1733,180,651,5.04838E+15,176,8/16/24
6710983927,1734,169,390,5.04837E+15,182,7/15/24
9677013955,1735,404,361,,539,11/16/21
6293959078,1736,859,579,5.04838E+15,872,6/13/30
2165997828,1737,456,909,5.04838E+15,899,5/14/22
2191322565,1738,64,124,,187,11/12/28
4896263235,1739,444,876,,939,10/11/24
9672255713,1740,182,402,,417,6/25/24
6873533688,1741,298,743,,311,11/4/27
8017509995,1742,474,137,,893,10/1/29
5773265745,1743,410,959,,565,6/8/21
6947161150,1744,767,126,5.10875E+15,866,10/19/30
4660964574,1745,786,947,,341,8/31/30
7496232386,1746,149,254,5.04838E+15,339,6/27/24
3650787881,1747,290,707,5.10876E+15,544,8/11/23
2645783341,1748,920,408,,465,2/25/27
5688398809,1749,707,778,,450,4/14/25
9098773931,1750,801,373,,545,1/30/26
4263183827,1751,898,179,,593,4/17/25
4525269774,1752,945,919,,228,6/30/29
1552208842,1753,81,549,,630,7/22/30
1592857027,1754,840,927,,544,6/28/26
8128421654,1755,318,343,5.10876E+15,440,3/4/23
2509336509,1756,857,942,,529,7/15/28
6769540207,1757,892,199,,703,6/19/26
1376101114,1758,696,499,,325,1/4/26
7430434991,1759,249,188,,669,12/20/26
4744786693,1760,384,685,,114,4/15/29
8713317008,1761,872,753,5.04837E+15,196,12/4/25
6633679580,1762,231,135,5.04837E+15,367,11/29/24
274737345,1763,233,884,,464,7/16/30
7790293850,1764,922,720,5.04838E+15,377,10/23/24
2468775902,1765,36,709,5.04837E+15,391,10/28/26
8992308175,1766,649,916,,267,8/27/27
9693121317,1767,501,713,,177,12/13/29
8210695088,1768,474,880,,927,5/15/23
9646216641,1769,153,826,5.04838E+15,216,8/7/30
4174763119,1770,167,628,,358,5/17/25
8256387971,1771,149,882,5.10876E+15,503,1/14/26
5080593148,1772,221,844,,298,5/28/21
8939657829,1773,476,279,5.04838E+15,926,12/15/30
5689027693,1774,110,372,5.10875E+15,720,1/23/27
1934480770,1775,981,302,5.04838E+15,329,4/15/25
2761004345,1776,12,199,,616,3/14/27
268781125,1777,976,741,,895,8/14/30
5204675299,1778,980,199,5.10876E+15,957,12/29/30
2671170904,1779,245,728,5.04837E+15,795,8/16/23
2965213384,1780,760,530,,770,2/9/25
1187826030,1781,818,551,,323,10/25/26
6654079175,1782,46,306,,729,5/1/28
8820379554,1783,847,906,,403,11/4/30
1663874883,1784,230,615,,801,5/17/27
6055610884,1785,253,505,5.10875E+15,829,4/14/28
7804718756,1786,740,968,,434,11/23/27
3186145600,1787,281,777,,937,9/1/26
9468312895,1788,831,434,,191,6/3/22
5409308336,1789,430,978,,243,9/15/27
1574994026,1790,312,749,,788,9/10/28
100028217,1791,946,153,,131,1/14/26
7130832088,1792,987,521,,125,12/24/28
5334222928,1793,890,315,5.10876E+15,779,7/30/23
6124219077,1794,668,126,,676,10/8/29
3014325252,1795,989,269,,230,1/10/25
7268676174,1796,998,837,5.04838E+15,276,12/31/30
1350090840,1797,160,759,,509,8/27/27
7063557912,1798,199,547,,891,1/14/27
3305354038,1799,179,933,,151,7/5/21
4646716607,1800,460,109,5.10876E+15,165,7/9/27
8926521575,1801,814,378,,931,1/24/22
3827216370,1802,373,855,,415,1/23/26
6812555770,1803,309,427,,107,3/6/22
2586400208,1804,732,333,,187,7/11/29
2586745515,1805,900,129,,825,3/8/24
3996723482,1806,1000,825,,325,2/13/22
6792114987,1807,119,401,,639,9/28/24
2965031162,1808,795,471,,180,10/19/28
5903740235,1809,503,427,,667,6/19/30
2474786031,1810,524,749,,108,4/29/28
1773456296,1811,699,741,,332,3/3/30
8950519569,1812,781,207,,482,12/17/21
2355378894,1813,689,839,,596,3/9/27
1672544696,1814,389,863,,294,2/22/21
2753704287,1815,95,403,,792,2/22/29
8686531814,1816,706,362,,116,3/12/22
4170474198,1817,706,273,5.04837E+15,413,5/16/27
6555753773,1818,927,353,,395,7/5/22
2538209471,1819,695,171,,368,1/24/24
6276616583,1820,139,932,,903,8/31/26
7232645422,1821,954,565,,374,12/4/22
1404551816,1822,422,721,5.10875E+15,224,5/26/29
9759673096,1823,764,248,,174,9/11/29
8058244260,1824,591,697,,650,9/17/29
4351166096,1825,233,497,5.10875E+15,653,10/18/27
8070380934,1826,184,432,,871,1/10/24
4894062151,1827,114,424,,263,8/11/22
5216954066,1828,651,986,,710,11/7/30
8747200634,1829,251,587,,912,4/6/24
9259311314,1830,920,987,,804,1/6/24
7657375183,1831,420,881,5.10876E+15,198,10/3/27
8429085793,1832,253,731,5.04837E+15,810,3/12/21
6697527838,1833,971,777,,568,2/18/30
6586561086,1834,537,518,,427,8/7/22
5988721974,1835,386,949,,546,3/7/23
7095373329,1836,881,194,5.04838E+15,236,10/30/29
4267912912,1837,570,974,,447,9/2/27
6715136092,1838,484,215,5.10876E+15,282,6/13/29
3132452106,1839,870,838,5.04838E+15,782,7/8/25
9807594685,1840,989,301,5.04837E+15,595,11/12/25
2162629887,1841,245,569,,805,7/18/25
8688084661,1842,492,133,5.04838E+15,832,11/18/21
2057328325,1843,360,828,5.10875E+15,168,12/14/25
3301622216,1844,51,111,,561,1/27/21
7692559295,1845,594,275,,189,2/20/22
4972022639,1846,70,517,,940,8/18/26
1129357279,1847,201,612,,583,6/23/25
7972694656,1848,996,991,,887,12/15/22
3102921884,1849,522,544,,776,9/16/29
2160685658,1850,961,392,,602,11/17/24
4684828336,1851,507,550,5.10876E+15,478,6/5/24
7357054713,1852,24,139,,392,5/22/30
3674452502,1853,157,843,,178,11/13/22
6258534341,1854,983,586,,504,8/21/30
5839847321,1855,47,798,,512,4/3/21
9632448375,1856,868,952,,651,8/1/30
162572417,1857,51,790,,593,7/10/24
6808125422,1858,774,804,,141,7/27/25
4862540945,1859,951,891,,980,5/31/27
1654862398,1860,71,913,,728,7/29/25
6657680589,1861,423,222,,789,8/22/24
9382806857,1862,683,804,,773,1/23/27
6186620921,1863,213,329,5.04837E+15,195,7/28/30
1504495888,1864,613,369,5.10875E+15,942,10/31/28
9893251389,1865,907,996,,718,8/15/28
7541547220,1866,35,995,5.10876E+15,603,7/31/30
6178635745,1867,458,300,,158,1/1/23
3191731032,1868,888,498,,515,4/7/24
849000068,1869,76,558,5.10876E+15,565,6/24/27
8640569533,1870,947,877,,683,3/10/25
3581802899,1871,564,548,5.10876E+15,730,10/3/29
5142671619,1872,436,265,5.10875E+15,789,12/18/23
8751405350,1873,831,823,,443,12/16/25
3770994574,1874,102,477,5.10875E+15,762,6/27/21
679513086,1875,406,410,,496,5/17/29
4033796363,1876,386,739,,257,1/27/30
229474276,1877,837,768,,567,9/30/30
3442170931,1878,247,660,5.04838E+15,387,10/25/27
5415948066,1879,646,434,5.10875E+15,820,2/22/26
9976511019,1880,573,182,,340,12/15/26
101138474,1881,266,681,5.04838E+15,496,8/15/21
6484118973,1882,698,437,,766,3/19/28
619187239,1883,469,809,,749,3/14/25
7302955883,1884,566,847,,920,11/1/22
2163514358,1885,412,257,5.10876E+15,767,11/8/24
6511687791,1886,356,458,,888,3/26/29
5352851834,1887,783,205,,872,12/2/30
